,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15794,15794,2022-05-02 08:04:26.139083,Monday,08:04,37.0,,2022-05-02
15795,15795,2022-05-02 08:04:51.324534,Monday,08:04,37.0,,2022-05-02
15796,15796,2022-05-02 08:05:16.442236,Monday,08:05,37.0,,2022-05-02
15797,15797,2022-05-02 08:05:41.549567,Monday,08:05,37.0,,2022-05-02
15798,15798,2022-05-02 08:06:06.732490,Monday,08:06,37.0,,2022-05-02
15799,15799,2022-05-02 08:06:31.855441,Monday,08:06,41.0,,2022-05-02
15800,15800,2022-05-02 08:06:57.025280,Monday,08:06,41.0,,2022-05-02
15801,15801,2022-05-02 08:07:22.205825,Monday,08:07,41.0,,2022-05-02
15802,15802,2022-05-02 08:07:47.313160,Monday,08:07,41.0,,2022-05-02
15803,15803,2022-05-02 08:08:12.416471,Monday,08:08,41.0,,2022-05-02
15804,15804,2022-05-02 08:08:37.617550,Monday,08:08,43.0,,2022-05-02
15805,15805,2022-05-02 08:09:02.724885,Monday,08:09,43.0,,2022-05-02
15806,15806,2022-05-02 08:09:27.827640,Monday,08:09,44.0,,2022-05-02
15807,15807,2022-05-02 08:09:52.997471,Monday,08:09,44.0,,2022-05-02
15808,15808,2022-05-02 08:10:18.121730,Monday,08:10,44.0,,2022-05-02
15809,15809,2022-05-02 08:10:43.229067,Monday,08:10,44.0,,2022-05-02
15810,15810,2022-05-02 08:11:08.427597,Monday,08:11,44.0,,2022-05-02
15811,15811,2022-05-02 08:11:33.534929,Monday,08:11,48.0,,2022-05-02
15812,15812,2022-05-02 08:11:58.735997,Monday,08:11,48.0,,2022-05-02
15813,15813,2022-05-02 08:12:23.917444,Monday,08:12,51.0,,2022-05-02
15814,15814,2022-05-02 08:12:49.040398,Monday,08:12,51.0,,2022-05-02
15815,15815,2022-05-02 08:13:14.140055,Monday,08:13,55.0,,2022-05-02
15816,15816,2022-05-02 08:13:39.341131,Monday,08:13,55.0,,2022-05-02
15817,15817,2022-05-02 08:14:04.460158,Monday,08:14,55.0,,2022-05-02
15818,15818,2022-05-02 08:14:29.567489,Monday,08:14,55.0,,2022-05-02
15819,15819,2022-05-02 08:14:54.752942,Monday,08:14,55.0,,2022-05-02
15820,15820,2022-05-02 08:15:19.871784,Monday,08:15,55.0,,2022-05-02
15821,15821,2022-05-02 08:15:44.985365,Monday,08:15,55.0,,2022-05-02
15822,15822,2022-05-02 08:16:10.182378,Monday,08:16,55.0,,2022-05-02
15823,15823,2022-05-02 08:16:35.289705,Monday,08:16,55.0,,2022-05-02
15824,15824,2022-05-02 08:17:00.490777,Monday,08:17,55.0,,2022-05-02
15825,15825,2022-05-02 08:17:25.650704,Monday,08:17,59.0,,2022-05-02
